bits,i,size,S,X,Stime,Xtime
9,65,10000000,21701398376,21702192594,1566.8251,1459.5074
9,66,10000000,21701398376,21870918798,1565.5268,1474.5228
9,67,10000000,21701398376,21786028376,1575.2554,1473.8431
9,68,10000000,21701398376,23058251716,1557.1868,1454.7345
9,69,10000000,21701398376,21701515524,1570.5836,1469.6778
9,70,10000000,21701398376,21361511158,1572.3372,1476.0732
9,71,10000000,21701398376,18564997514,1585.3776,1464.0504
9,72,10000000,21701398376,22125160242,1564.8354,1442.8464
9,73,10000000,21701398376,19921277890,1560.7189,1451.5436
9,74,10000000,21701398376,24837252334,1574.61,1476.3766
9,75,10000000,21701398376,22888666226,1550.2278,1475.0907
9,76,10000000,21701398376,22125329614,1569.5649,1456.1267
9,77,10000000,21701398376,20344922648,1594.1499,1467.5631
9,78,10000000,21701398376,23481649156,1541.1283,1453.0813
9,79,10000000,21701398376,21956004516,1551.4548,1459.6009
9,80,10000000,21701398376,21108493638,1549.854,1463.3119
9,81,10000000,21701398376,22463745316,1538.0716,1456.5412
9,82,10000000,21701398376,22210050728,1567.2793,1454.5243
9,83,10000000,21701398376,20006194400,1554.3471,1450.2754
9,84,10000000,21701398376,23226678344,1546.0503,1465.666
9,85,10000000,21701398376,23142139474,1563.8814,1464.9758
9,86,10000000,21701398376,21446271344,1570.3361,1468.6142
9,87,10000000,21701398376,20429370356,1540.0027,1455.8607
9,88,10000000,21701398376,20259758822,1541.6046,1444.9659
9,89,10000000,21701398376,22294667742,1582.1106,1460.5058
9,90,10000000,21701398376,19497307616,1550.813,1451.6042
9,91,10000000,21701398376,22633812760,1538.1864,1448.102
9,92,10000000,21701398376,23311933340,1548.5688,1446.5404
9,93,10000000,21701398376,21956082578,1548.9172,1443.5158
9,94,10000000,21701398376,21870996934,1568.6349,1458.2914
9,95,10000000,21701398376,21701033766,1555.6243,1447.394
9,96,10000000,21701398376,19242571322,1544.1613,1445.0658
9,97,10000000,21701398376,21447300052,1548.9465,1450.2336
9,98,10000000,21701398376,22125173312,1562.131,1453.4312
9,99,10000000,21701398376,19327526816,1553.4707,1448.4341
10,0,10000000,10850699380,10935400978,1563.9004,1446.427
10,1,10000000,10850699380,10151447264,1568.7048,1451.9102
10,2,10000000,10850699380,11677169940,1566.469,1439.9336
10,3,10000000,10850699380,10278769826,1572.2553,1453.4151
10,4,10000000,10850699380,10977956856,1570.8505,1448.406
10,5,10000000,10850699380,10214756992,1563.4232,1440.8224
10,6,10000000,10850699380,10257260784,1579.1734,1446.5093
10,7,10000000,10850699380,10108800276,1579.8879,1459.474
10,8,10000000,10850699380,10681022714,1578.2458,1458.8961
10,9,10000000,10850699380,11401972678,1583.1241,1452.11
10,10,10000000,10850699380,11274376688,1577.8741,1455.2135
10,11,10000000,10850699380,10426729102,1569.6397,1451.1691
10,12,10000000,10850699380,10871687564,1573.9938,1449.1578
10,13,10000000,10850699380,10744560340,1577.7018,1447.6388
10,14,10000000,10850699380,9727171058,1579.5651,1450.1396
10,15,10000000,10850699380,11888959724,1572.4465,1448.3774
10,16,10000000,10850699380,10490689944,1582.5677,1451.2814
10,17,10000000,10850699380,10405890628,1576.9902,1453.4881
10,18,10000000,10850699380,9918350210,1570.0138,1458.8753
10,19,10000000,10850699380,11105162278,1570.5856,1451.8559
10,20,10000000,10850699380,10448231642,1585.2286,1453.8123
10,21,10000000,10850699380,11168849610,1579.6236,1451.956
10,22,10000000,10850699380,10321019730,1570.5987,1451.1941
10,23,10000000,10850699380,10765945704,1578.3944,1447.7269
10,24,10000000,10850699380,11295651400,1569.3488,1450.7948
10,25,10000000,10850699380,10680951050,1579.2466,1454.2448
10,26,10000000,10850699380,10468933410,1576.7455,1451.5659
10,27,10000000,10850699380,11189636064,1577.7326,1443.3598
10,28,10000000,10850699380,10681439404,1581.5771,1455.7824
10,29,10000000,10850699380,11338311428,1574.0618,1454.1479
10,30,10000000,10850699380,10723383312,1578.3564,1461.74
10,31,10000000,10850699380,10384446680,1578.5297,1451.4684
10,32,10000000,10850699380,10426611960,1582.5043,1447.0824
10,33,10000000,10850699380,10659689460,1578.1682,1448.6711
10,34,10000000,10850699380,10871967564,1570.5084,1457.6446
10,35,10000000,10850699380,9897270780,1575.1142,1457.6591
10,36,10000000,10850699380,11041572640,1577.1809,1456.222
10,37,10000000,10850699380,10765737368,1592.3642,1443.3441
10,38,10000000,10850699380,10702336498,1572.8845,1451.1455
10,39,10000000,10850699380,10744586432,1577.5906,1450.2563
10,40,10000000,10850699380,10596249522,1568.5358,1447.2763
10,41,10000000,10850699380,11211027836,1573.012,1443.537
10,42,10000000,10850699380,10447828000,1569.8616,1448.6706
10,43,10000000,10850699380,11083763902,1603.4971,1458.7998
10,44,10000000,10850699380,10850549630,1585.2375,1456.4647
10,45,10000000,10850699380,10554240504,1576.9649,1458.1825
10,46,10000000,10850699380,11147093188,1577.3156,1460.7083
10,47,10000000,10850699380,10363347752,1584.4852,1443.6247
10,48,10000000,10850699380,10723363712,1576.3895,1446.1633
10,49,10000000,10850699380,10766069362,1566.3312,1460.8396
10,50,10000000,10850699380,10787142236,1578.1748,1470.5289
10,51,10000000,10850699380,10977846214,1598.5674,1454.6471
10,52,10000000,10850699380,11253297332,1584.1948,1446.7314
10,53,10000000,10850699380,11889037870,1591.4196,1452.034
10,54,10000000,10850699380,10702544822,1600.5432,1461.6105
10,55,10000000,10850699380,10108617944,1584.52,1455.6109
10,56,10000000,10850699380,11444359340,1592.4725,1451.9752
10,57,10000000,10850699380,10617778082,1572.6234,1454.6696
10,58,10000000,10850699380,10638564496,1581.3549,1473.6816
10,59,10000000,10850699380,10405688776,1569.8065,1472.1229
10,60,10000000,10850699380,11401354234,1577.507,1446.7334
10,61,10000000,10850699380,10850803548,1572.223,1478.1706
10,62,10000000,10850699380,10744657954,1569.1883,1457.7547
10,63,10000000,10850699380,10829528872,1585.7777,1454.6707
10,64,10000000,10850699380,10427002524,1583.9883,1471.4925
10,65,10000000,10850699380,11041507482,1586.0324,1473.5437
10,66,10000000,10850699380,10405747374,1589.5655,1446.2912
10,67,10000000,10850699380,11719921150,1574.169,1455.0707
10,68,10000000,10850699380,10638981180,1574.3024,1449.8461
10,69,10000000,10850699380,10426768162,1580.309,1460.1223
10,70,10000000,10850699380,9981978958,1565.976,1455.4169
10,71,10000000,10850699380,10956675646,1576.093,1525.989
10,72,10000000,10850699380,11804407926,1580.2092,1444.8413
10,73,10000000,10850699380,10638824910,1582.0435,1449.8518
10,74,10000000,10850699380,10448049366,1576.9518,1446.311
10,75,10000000,10850699380,10744885906,1565.2411,1444.0584
10,76,10000000,10850699380,10787278948,1583.4962,1450.6934
10,77,10000000,10850699380,10321032760,1569.5513,1453.724
10,78,10000000,10850699380,10299914324,1584.8083,1456.742
10,79,10000000,10850699380,11083646682,1571.8374,1448.2037
10,80,10000000,10850699380,10130237666,1571.183,1447.0258
10,81,10000000,10850699380,10659982444,1576.2331,1454.9733
10,82,10000000,10850699380,11084017810,1563.931,1457.0183
10,83,10000000,10850699380,10681445870,1573.6132,1450.6088
10,84,10000000,10850699380,11274441814,1593.5386,1450.6702
10,85,10000000,10850699380,10596262542,1575.2119,1445.297
10,86,10000000,10850699380,11762177514,1571.7973,1445.067
10,87,10000000,10850699380,11719790926,1583.9403,1451.4265
10,88,10000000,10850699380,11507499764,1582.7442,1448.543
10,89,10000000,10850699380,10405747376,1576.3584,1449.3513
10,90,10000000,10850699380,10659611288,1580.7089,1445.2703
10,91,10000000,10850699380,11253486118,1580.8646,1459.0359
10,92,10000000,10850699380,11338057538,1582.2121,1457.9524
10,93,10000000,10850699380,10617641366,1575.2252,1453.6471
10,94,10000000,10850699380,11062573810,1575.5727,1452.3855
10,95,10000000,10850699380,10681094370,1583.321,1455.0592
10,96,10000000,10850699380,11232120294,1576.5117,1446.4069
10,97,10000000,10850699380,11062625966,1582.7874,1451.5969
10,98,10000000,10850699380,10829431214,1569.3238,1451.8741
10,99,10000000,10850699380,10702395042,1569.6772,1452.8098
11,0,10000000,5425352272,5298299852,1593.1485,1452.2138
11,1,10000000,5425352272,5319141508,1587.8602,1454.6024
11,2,10000000,5425352272,5531393770,1588.3312,1460.8355
11,3,10000000,5425352272,5340565900,1595.1097,1450.5381
11,4,10000000,5425352272,5218648502,1597.7721,1451.7013
11,5,10000000,5425352272,5091648068,1589.5353,1451.8082
11,6,10000000,5425352272,5155306186,1587.7186,1447.0568
11,7,10000000,5425352272,5610771688,1600.2421,1466.9312
11,8,10000000,5425352272,5828259330,1595.5099,1459.6154
11,9,10000000,5425352272,5419927882,1610.7706,1473.7836
11,10,10000000,5425352272,5621334224,1618.1035,1460.181
11,11,10000000,5425352272,5186811410,1618.6214,1448.2358
11,12,10000000,5425352272,5197425786,1614.2557,1452.9787
11,13,10000000,5425352272,5409583576,1600.1197,1462.6757
11,14,10000000,5425352272,5568277726,1620.4123,1475.1212
11,15,10000000,5425352272,5250658152,1610.9629,1463.2035
11,16,10000000,5425352272,5170947992,1602.4228,1459.0679
11,17,10000000,5425352272,5600202610,1594.912,1459.0183
11,18,10000000,5425352272,5753430348,1595.8088,1457.937
11,19,10000000,5425352272,5658482010,1620.961,1442.5716
11,20,10000000,5425352272,5578700242,1627.8388,1464.2594
11,21,10000000,5425352272,5456981186,1592.3528,1465.6979
11,22,10000000,5425352272,5276885166,1596.3101,1468.744
11,23,10000000,5425352272,5149702666,1603.998,1472.2363
11,24,10000000,5425352272,5064844636,1599.2943,1457.5041
11,25,10000000,5425352272,5303600518,1594.7136,1490.255
11,26,10000000,5425352272,5398890680,1588.0309,1449.9025
11,27,10000000,5425352272,5558366150,1593.0134,1449.8783
11,28,10000000,5425352272,5457111156,1603.179,1480.1033
11,29,10000000,5425352272,5330162964,1596.052,1463.3457
11,30,10000000,5425352272,5229474364,1602.2312,1451.149
11,31,10000000,5425352272,5361463136,1605.4209,1466.3148
11,32,10000000,5425352272,5652793846,1613.567,1485.45
11,33,10000000,5425352272,5361918724,1595.3415,1460.7849
11,34,10000000,5425352272,5282377920,1599.9029,1461.2885
11,35,10000000,5425352272,5605741158,1593.7007,1462.0153
11,36,10000000,5425352272,5239792850,1593.3607,1452.4493
11,37,10000000,5425352272,5414780052,1611.4576,1459.5072
11,38,10000000,5425352272,5329993744,1592.7912,1444.2338
11,39,10000000,5425352272,5446906744,1586.404,1452.3803
11,40,10000000,5425352272,5208186826,1593.4611,1462.5748
11,41,10000000,5425352272,5435966944,1601.7105,1473.3773
11,42,10000000,5425352272,5409326350,1595.2167,1478.3398
11,43,10000000,5425352272,5515348090,1629.0113,1464.0977
11,44,10000000,5425352272,5605617350,1624.558,1459.3718
11,45,10000000,5425352272,5573669520,1594.643,1460.561
11,46,10000000,5425352272,5335349950,1637.268,1462.8543
11,47,10000000,5425352272,5536912726,1596.2579,1451.2898
11,48,10000000,5425352272,5531484882,1584.292,1458.8876
11,49,10000000,5425352272,5271991278,1618.815,1471.8687
11,50,10000000,5425352272,5462574788,1613.4636,1458.417
11,51,10000000,5425352272,5404002562,1596.6494,1460.1179
11,52,10000000,5425352272,5452022132,1613.8475,1471.3372
11,53,10000000,5425352272,5457179792,1620.3868,1474.8802
11,54,10000000,5425352272,5303636304,1599.6559,1444.8464
11,55,10000000,5425352272,5419813986,1588.5312,1452.9831
11,56,10000000,5425352272,5255672482,1581.1287,1452.1573
11,57,10000000,5425352272,5393505464,1594.924,1445.7847
11,58,10000000,5425352272,5388250316,1586.1381,1447.6039
11,59,10000000,5425352272,5632127808,1585.3965,1461.4499
11,60,10000000,5425352272,5393407676,1601.2368,1449.3021
11,61,10000000,5425352272,5610709850,1589.6019,1449.2222
11,62,10000000,5425352272,5372484526,1584.602,1448.3148
11,63,10000000,5425352272,5446672650,1584.4769,1452.4677
11,64,10000000,5425352272,5091703220,1589.8329,1454.1738
11,65,10000000,5425352272,5685089852,1591.1553,1450.5541
11,66,10000000,5425352272,5181608000,1582.7487,1451.3544
11,67,10000000,5425352272,5626856316,1592.043,1448.5866
11,68,10000000,5425352272,5483589034,1591.8124,1453.9377
11,69,10000000,5425352272,5303786020,1588.5067,1448.7475
11,70,10000000,5425352272,5351187090,1596.9295,1449.5225
11,71,10000000,5425352272,5489072050,1590.0994,1450.3238
11,72,10000000,5425352272,5351275144,1593.6403,1448.7388
11,73,10000000,5425352272,5351030484,1601.5836,1448.7684
11,74,10000000,5425352272,5409567256,1602.5385,1457.3697
11,75,10000000,5425352272,5218309876,1595.4817,1454.5243
11,76,10000000,5425352272,5436022148,1598.0878,1450.2611
11,77,10000000,5425352272,4975089726,1594.3345,1464.7388
11,78,10000000,5425352272,5547520464,1593.0494,1450.9806
11,79,10000000,5425352272,5324995746,1584.7613,1454.0228
11,80,10000000,5425352272,5419921264,1595.5678,1454.1628
11,81,10000000,5425352272,5223896842,1582.6923,1453.8152
11,82,10000000,5425352272,5494571346,1595.8422,1453.7637
11,83,10000000,5425352272,5430727944,1594.6686,1463.0952
11,84,10000000,5425352272,5653213608,1602.0046,1469.9322
11,85,10000000,5425352272,5563325196,1605.0957,1462.5481
11,86,10000000,5425352272,5372510506,1609.9649,1467.2649
11,87,10000000,5425352272,5430480528,1608.123,1467.125
11,88,10000000,5425352272,5245074132,1615.9734,1452.6046
11,89,10000000,5425352272,5430737762,1599.3165,1456.324
11,90,10000000,5425352272,5446724580,1592.4361,1458.8731
11,91,10000000,5425352272,5525874818,1613.9643,1464.4453
11,92,10000000,5425352272,5298325934,1612.4049,1454.8938
11,93,10000000,5425352272,5255626844,1603.6468,1461.1617
11,94,10000000,5425352272,5350920180,1594.3307,1467.2065
11,95,10000000,5425352272,5303564832,1610.2597,1486.7342
11,96,10000000,5425352272,5473215522,1591.8997,1460.1395
11,97,10000000,5425352272,5526252264,1595.1627,1457.5799
11,98,10000000,5425352272,5165819778,1613.6102,1447.3693
11,99,10000000,5425352272,5494063864,1617.5967,1449.7696
12,0,10000000,2712676968,2749769382,1614.3324,1456.653
12,1,10000000,2712676968,2818619008,1612.933,1470.1762
12,2,10000000,2712676968,2687451096,1616.4292,1447.0037
12,3,10000000,2712676968,2608045424,1607.2067,1455.6073
12,4,10000000,2712676968,2671692104,1634.3192,1468.5466
12,5,10000000,2712676968,2629194698,1634.8452,1464.0533
12,6,10000000,2712676968,2711361532,1617.4769,1455.9681
12,7,10000000,2712676968,2711402234,1629.5842,1456.4275
12,8,10000000,2712676968,2720613482,1617.745,1451.6783
12,9,10000000,2712676968,2769718788,1609.1187,1457.1423
12,10,10000000,2712676968,2683485426,1653.0327,1461.1212
12,11,10000000,2712676968,2712579338,1630.32,1482.9889
12,12,10000000,2712676968,2654443342,1615.7161,1463.8293
12,13,10000000,2712676968,2834612484,1634.3352,1461.3845
12,14,10000000,2712676968,2649140988,1628.401,1454.486
12,15,10000000,2712676968,2729990658,1610.7562,1453.275
12,16,10000000,2712676968,2752375804,1612.0599,1472.1812
12,17,10000000,2712676968,2613167130,1617.8515,1465.2643
12,18,10000000,2712676968,2729937078,1594.7899,1450.0453
12,19,10000000,2712676968,2715325728,1609.7614,1466.6214
12,20,10000000,2712676968,2723250890,1609.0886,1461.9843
12,21,10000000,2712676968,2682413938,1631.3679,1460.9173
12,22,10000000,2712676968,2665088900,1608.443,1472.5214
12,23,10000000,2712676968,2751014668,1612.918,1451.6092
12,24,10000000,2712676968,2676929344,1614.9136,1457.312
12,25,10000000,2712676968,2703449512,1602.8213,1458.5213
12,26,10000000,2712676968,2707418546,1611.8443,1446.2507
12,27,10000000,2712676968,2654456516,1599.4602,1450.4254
12,28,10000000,2712676968,2749771020,1610.0979,1454.6386
12,29,10000000,2712676968,2715234558,1609.5916,1447.1618
12,30,10000000,2712676968,2619843650,1606.66,1442.8513
12,31,10000000,2712676968,2720634702,1607.33,1451.4279
12,32,10000000,2712676968,2737639126,1611.7782,1444.0946
12,33,10000000,2712676968,2686217076,1603.1195,1452.6455
12,34,10000000,2712676968,2645084088,1624.6686,1457.4015
12,35,10000000,2712676968,2711350170,1596.9111,1455.6579
12,36,10000000,2712676968,2706138830,1609.3609,1450.3376
12,37,10000000,2712676968,2796222568,1611.0983,1451.5679
12,38,10000000,2712676968,2667579828,1612.107,1453.46
12,39,10000000,2712676968,2740481598,1601.0339,1448.5677
12,40,10000000,2712676968,2691583014,1613.1967,1460.0355
12,41,10000000,2712676968,2727052160,1605.9445,1451.4803
12,42,10000000,2712676968,2784349720,1609.4159,1451.2431
12,43,10000000,2712676968,2708608628,1609.8475,1455.9515
12,44,10000000,2712676968,2724496276,1626.4262,1457.7788
12,45,10000000,2712676968,2692860932,1616.086,1456.6474
12,46,10000000,2712676968,2725963042,1615.757,1459.0766
12,47,10000000,2712676968,2770967572,1616.1308,1456.0672
12,48,10000000,2712676968,2675587960,1609.0986,1462.0543
12,49,10000000,2712676968,2728593894,1613.0981,1456.5833
12,50,10000000,2712676968,2653056302,1609.6285,1454.8345
12,51,10000000,2712676968,2728432776,1610.0454,1462.2038
12,52,10000000,2712676968,2680955394,1615.6001,1452.6228
12,53,10000000,2712676968,2847888808,1620.3394,1451.6328
12,54,10000000,2712676968,2649160474,1614.4835,1454.435
12,55,10000000,2712676968,2670378286,1615.9495,1465.8422
12,56,10000000,2712676968,2667556982,1613.8155,1457.0101
12,57,10000000,2712676968,2662262812,1612.1396,1465.4214
12,58,10000000,2712676968,2646449874,1616.2675,1459.4172
12,59,10000000,2712676968,2784357710,1639.4349,1469.1062
12,60,10000000,2712676968,2814539324,1620.7249,1463.1266
12,61,10000000,2712676968,2659776692,1617.4853,1464.7377
12,62,10000000,2712676968,2682264230,1617.0117,1459.4615
12,63,10000000,2712676968,2670261164,1606.0685,1448.7024
12,64,10000000,2712676968,2684873898,1602.4694,1454.5342
12,65,10000000,2712676968,2670264344,1611.357,1456.0228
12,66,10000000,2712676968,2686176414,1617.8252,1454.8485
12,67,10000000,2712676968,2768408320,1611.3488,1465.8252
12,68,10000000,2712676968,2712618288,1611.9774,1465.433
12,69,10000000,2712676968,2641097142,1606.8751,1448.9581
12,70,10000000,2712676968,2766878008,1606.7571,1460.9353
12,71,10000000,2712676968,2654235114,1605.0292,1458.1189
12,72,10000000,2712676968,2586948112,1608.0763,1458.6168
12,73,10000000,2712676968,2621253514,1619.6724,1450.2861
12,74,10000000,2712676968,2665031844,1618.005,1469.003
12,75,10000000,2712676968,2708766520,1607.2387,1452.5193
12,76,10000000,2712676968,2654423792,1617.251,1454.2727
12,77,10000000,2712676968,2674256166,1601.6856,1454.7226
12,78,10000000,2712676968,2692686868,1612.1154,1458.453
12,79,10000000,2712676968,2855713038,1623.4815,1461.5994
12,80,10000000,2712676968,2732577664,1626.7978,1453.6332
12,81,10000000,2712676968,2639721500,1611.8397,1459.2106
12,82,10000000,2712676968,2682161734,1609.6523,1449.0591
12,83,10000000,2712676968,2723340318,1632.151,1450.6725
12,84,10000000,2712676968,2798711864,1603.5112,1449.7578
12,85,10000000,2712676968,2645141142,1608.5202,1457.9972
12,86,10000000,2712676968,2878262468,1639.9844,1451.0124
12,87,10000000,2712676968,2670332758,1622.0133,1478.1756
12,88,10000000,2712676968,2698197516,1618.2761,1464.6696
12,89,10000000,2712676968,2651783300,1610.1043,1462.0382
12,90,10000000,2712676968,2717884918,1620.8175,1457.3231
12,91,10000000,2712676968,2780170694,1616.3164,1449.1799
12,92,10000000,2712676968,2695398976,1613.1159,1454.6557
12,93,10000000,2712676968,2680924418,1607.3544,1448.0202
12,94,10000000,2712676968,2832025636,1601.044,1449.3983
12,95,10000000,2712676968,2727346878,1611.179,1458.2564
12,96,10000000,2712676968,2699407048,1622.1568,1462.2269
12,97,10000000,2712676968,2621321754,1619.9094,1454.3602
12,98,10000000,2712676968,2715340376,1630.318,1448.7942
12,99,10000000,2712676968,2760424606,1602.5668,1458.0354
13,0,10000000,1356339700,1348758068,1625.125,1465.8834
13,1,10000000,1356339700,1332873624,1644.6351,1462.6426
13,2,10000000,1356339700,1349426386,1657.2172,1466.9013
13,3,10000000,1356339700,1348730396,1639.691,1465.0074
13,4,10000000,1356339700,1345112170,1648.8685,1474.4063
13,5,10000000,1356339700,1371852126,1643.1896,1483.0329
13,6,10000000,1356339700,1368220036,1639.7673,1477.966
13,7,10000000,1356339700,1320268888,1650.5449,1486.7599
13,8,10000000,1356339700,1344408924,1651.6652,1497.4107
13,9,10000000,1356339700,1386479694,1653.3604,1454.6032
13,10,10000000,1356339700,1371335186,1658.1831,1473.5944
13,11,10000000,1356339700,1339427286,1645.9788,1480.1364
13,12,10000000,1356339700,1359611224,1648.4006,1469.268
13,13,10000000,1356339700,1373839912,1641.0434,1479.3863
13,14,10000000,1356339700,1383843930,1639.6374,1458.7649
13,15,10000000,1356339700,1349356412,1652.295,1465.0205
13,16,10000000,1356339700,1340190766,1641.5268,1467.8059
13,17,10000000,1356339700,1336837866,1656.0395,1471.0492
13,18,10000000,1356339700,1379195166,1639.3414,1460.4895
13,19,10000000,1356339700,1323554232,1643.5781,1473.3874
13,20,10000000,1356339700,1346093868,1648.0455,1460.3511
13,21,10000000,1356339700,1332150096,1641.8411,1464.5179
13,22,10000000,1356339700,1317282260,1634.0532,1461.0002
13,23,10000000,1356339700,1362605836,1661.1607,1461.9176
13,24,10000000,1356339700,1369890368,1650.7515,1466.0199
13,25,10000000,1356339700,1346771924,1645.5431,1467.8981
13,26,10000000,1356339700,1343756026,1638.7059,1463.767
13,27,10000000,1356339700,1343089422,1640.2554,1471.9425
13,28,10000000,1356339700,1353070658,1637.5614,1463.638
13,29,10000000,1356339700,1340770354,1647.6476,1470.5377
13,30,10000000,1356339700,1356383632,1652.3986,1463.8016
13,31,10000000,1356339700,1370574916,1637.1698,1460.146
13,32,10000000,1356339700,1348110972,1637.1383,1472.7644
13,33,10000000,1356339700,1383865130,1654.2794,1464.6452
13,34,10000000,1356339700,1379903368,1632.7323,1467.4615
13,35,10000000,1356339700,1354337294,1645.1069,1467.1572
13,36,10000000,1356339700,1375879784,1647.2873,1465.7617
13,37,10000000,1356339700,1400073490,1651.2157,1478.1958
13,38,10000000,1356339700,1384199662,1640.2771,1458.1909
13,39,10000000,1356339700,1342715032,1632.2758,1458.8812
13,40,10000000,1356339700,1343819594,1640.2317,1461.6837
13,41,10000000,1356339700,1374896460,1647.6027,1456.5745
13,42,10000000,1356339700,1364923306,1643.0221,1453.964
13,43,10000000,1356339700,1380212692,1645.9396,1470.9668
13,44,10000000,1356339700,1333822058,1638.182,1476.0463
13,45,10000000,1356339700,1349742192,1633.1564,1453.4293
13,46,10000000,1356339700,1385741394,1646.529,1474.0567
13,47,10000000,1356339700,1323545278,1642.1944,1470.6013
13,48,10000000,1356339700,1367910700,1657.3522,1475.9712
13,49,10000000,1356339700,1337783738,1637.4504,1454.7512
13,50,10000000,1356339700,1355673856,1669.8543,1458.0904
13,51,10000000,1356339700,1386193122,1641.7685,1457.0488
13,52,10000000,1356339700,1355709662,1630.4549,1459.0192
13,53,10000000,1356339700,1360727076,1633.0798,1462.5639
13,54,10000000,1356339700,1363603076,1640.5498,1453.5676
13,55,10000000,1356339700,1396462576,1633.5859,1451.5513
13,56,10000000,1356339700,1369548498,1636.0656,1454.33
13,57,10000000,1356339700,1338480576,1632.4909,1464.8551
13,58,10000000,1356339700,1333490644,1643.7442,1470.0286
13,59,10000000,1356339700,1365906634,1647.4122,1464.2969
13,60,10000000,1356339700,1325861100,1637.032,1452.1002
13,61,10000000,1356339700,1371867580,1620.4936,1459.1709
13,62,10000000,1356339700,1362650654,1637.5216,1466.653
13,63,10000000,1356339700,1352626216,1640.2961,1460.2394
13,64,10000000,1356339700,1363275762,1649.537,1463.7815
13,65,10000000,1356339700,1348335648,1644.4404,1471.9452
13,66,10000000,1356339700,1352008504,1678.6976,1473.6627
13,67,10000000,1356339700,1384115080,1642.0747,1475.6905
13,68,10000000,1356339700,1348683196,1659.235,1483.4279
13,69,10000000,1356339700,1365957170,1634.7391,1463.3806
13,70,10000000,1356339700,1365975850,1629.6282,1458.9419
13,71,10000000,1356339700,1385099948,1631.9853,1476.0236
13,72,10000000,1356339700,1338835472,1637.7681,1478.9838
13,73,10000000,1356339700,1335117912,1658.9409,1464.1397
13,74,10000000,1356339700,1355060044,1651.4341,1479.8211
13,75,10000000,1356339700,1353687710,1649.4692,1458.7421
13,76,10000000,1356339700,1337760152,1629.2683,1475.2372
13,77,10000000,1356339700,1379139040,1643.9146,1465.5691
13,78,10000000,1356339700,1350058044,1647.0148,1471.409
13,79,10000000,1356339700,1400128848,1635.4535,1457.7688
13,80,10000000,1356339700,1363562286,1630.8587,1462.2277
13,81,10000000,1356339700,1360291710,1631.7913,1454.9776
13,82,10000000,1356339700,1355961168,1633.7709,1451.176
13,83,10000000,1356339700,1323952206,1631.1053,1448.1164
13,84,10000000,1356339700,1370179406,1627.6052,1453.8253
13,85,10000000,1356339700,1362329874,1633.1089,1455.5218
13,86,10000000,1356339700,1380566770,1626.7276,1458.6192
13,87,10000000,1356339700,1370185096,1637.6891,1453.4719
13,88,10000000,1356339700,1334185874,1624.5582,1447.0834
13,89,10000000,1356339700,1383199264,1632.8962,1464.1637
13,90,10000000,1356339700,1372897262,1637.7454,1456.9368
13,91,10000000,1356339700,1346021454,1634.6608,1450.7661
13,92,10000000,1356339700,1357400326,1642.3356,1455.5525
13,93,10000000,1356339700,1395095898,1635.6276,1455.4782
13,94,10000000,1356339700,1363973386,1636.0014,1457.9366
13,95,10000000,1356339700,1360018192,1637.4997,1454.5968
13,96,10000000,1356339700,1350721502,1636.3301,1458.8492
13,97,10000000,1356339700,1407667292,1641.0552,1451.8371
13,98,10000000,1356339700,1344101202,1634.0503,1464.9359
13,99,10000000,1356339700,1370913538,1648.1578,1458.621
14,0,10000000,678199012,675135114,1706.3547,1487.7344
14,1,10000000,678199012,689007220,1703.252,1479.3864
14,2,10000000,678199012,677535038,1701.5141,1481.367
14,3,10000000,678199012,674336524,1709.6744,1488.6442
14,4,10000000,678199012,694341106,1703.5059,1479.6662
14,5,10000000,678199012,682536342,1707.5862,1476.7179
14,6,10000000,678199012,678246900,1719.3528,1480.1069
14,7,10000000,678199012,670913014,1709.7245,1480.4997
14,8,10000000,678199012,676689972,1701.6139,1476.3374
14,9,10000000,678199012,686628648,1704.5735,1476.5397
14,10,10000000,678199012,683587722,1696.3404,1478.4583
14,11,10000000,678199012,671768178,1713.2563,1475.5318
14,12,10000000,678199012,666041572,1705.9802,1483.6374
14,13,10000000,678199012,672121644,1700.944,1484.425
14,14,10000000,678199012,677345776,1699.9149,1477.6956
14,15,10000000,678199012,687568040,1692.9739,1477.3081
14,16,10000000,678199012,675776636,1692.0823,1475.9435
14,17,10000000,678199012,671919408,1701.4423,1477.3025
14,18,10000000,678199012,676753020,1697.6413,1483.6958
14,19,10000000,678199012,682554638,1692.1638,1487.1301
14,20,10000000,678199012,680310776,1694.3111,1480.4222
14,21,10000000,678199012,675089842,1709.1318,1485.2662
14,22,10000000,678199012,680622258,1717.7118,1485.1571
14,23,10000000,678199012,671957780,1705.6249,1473.9862
14,24,10000000,678199012,677324040,1704.224,1493.2467
14,25,10000000,678199012,684980056,1711.8925,1494.9879
14,26,10000000,678199012,674351408,1698.7271,1492.291
14,27,10000000,678199012,688417338,1693.1274,1503.1784
14,28,10000000,678199012,691902554,1701.2136,1483.8736
14,29,10000000,678199012,671897558,1705.6269,1482.0129
14,30,10000000,678199012,684100014,1707.5876,1479.6659
14,31,10000000,678199012,685934808,1712.3404,1505.6582
14,32,10000000,678199012,680926672,1693.2569,1477.5591
14,33,10000000,678199012,668222460,1706.6695,1501.5751
14,34,10000000,678199012,685818640,1697.0743,1475.4105
14,35,10000000,678199012,671034676,1698.5921,1479.023
14,36,10000000,678199012,673926036,1715.8191,1479.0219
