bits,i,size,MSH,t1,MMP,t2,PMP,t3
10,59,10000000,127.9151,4605097522,590.5825,5077286229,1265.9843,5291747173
10,60,10000000,116.983,4605097522,607.4751,5077286229,1313.7555,5291747173
10,61,10000000,131.058,4605097522,608.9402,5077286229,1274.8665,5291747173
10,62,10000000,120.4506,4605097522,596.9276,5077286229,1270.7507,5291747173
10,63,10000000,117.7066,4605097522,602.806,5077286229,1260.8857,5291747173
10,64,10000000,119.1388,4605097522,600.2763,5077286229,1293.2331,5291747173
10,65,10000000,120.6088,4605097522,606.0923,5077286229,1287.0987,5291747173
10,66,10000000,119.9915,4605097522,597.8967,5077286229,1276.0615,5291747173
10,67,10000000,117.0333,4605097522,599.0032,5077286229,1284.385,5291747173
10,68,10000000,119.4386,4605097522,596.9273,5077286229,1272.1581,5291747173
10,69,10000000,120.2661,4605097522,611.6909,5077286229,1274.6441,5291747173
10,70,10000000,118.5382,4605097522,603.65,5077286229,1294.6494,5291747173
10,71,10000000,116.4691,4605097522,600.5757,5077286229,1268.3241,5291747173
10,72,10000000,120.1819,4605097522,598.4734,5077286229,1255.9791,5291747173
10,73,10000000,114.617,4605097522,600.0579,5077286229,1277.2162,5291747173
10,74,10000000,115.4949,4605097522,604.103,5077286229,1264.3942,5291747173
10,75,10000000,119.4444,4605097522,601.998,5077286229,1263.9782,5291747173
10,76,10000000,123.956,4605097522,601.3652,5077286229,1272.6897,5291747173
10,77,10000000,116.8189,4605097522,604.3885,5077286229,1281.1712,5291747173
10,78,10000000,132.0379,4605097522,593.6211,5077286229,1261.691,5291747173
10,79,10000000,119.8256,4605097522,597.1265,5077286229,1258.7307,5291747173
10,80,10000000,117.3075,4605097522,589.6163,5077286229,1261.889,5291747173
10,81,10000000,115.8123,4605097522,602.7836,5077286229,1276.0712,5291747173
10,82,10000000,118.1435,4605097522,647.7572,5077286229,1272.2849,5291747173
10,83,10000000,115.3627,4605097522,592.1849,5077286229,1260.8805,5291747173
10,84,10000000,122.1647,4605097522,593.4869,5077286229,1262.1526,5291747173
10,85,10000000,124.2044,4605097522,599.2895,5077286229,1258.9191,5291747173
10,86,10000000,118.8313,4605097522,589.7615,5077286229,1258.1301,5291747173
10,87,10000000,116.442,4605097522,595.938,5077286229,1258.6558,5291747173
10,88,10000000,118.5137,4605097522,592.9287,5077286229,1260.8468,5291747173
10,89,10000000,117.272,4605097522,593.2002,5077286229,1266.3734,5291747173
10,90,10000000,119.7469,4605097522,594.5379,5077286229,1258.1855,5291747173
10,91,10000000,119.4871,4605097522,595.889,5077286229,1262.9932,5291747173
10,92,10000000,116.2813,4605097522,595.2078,5077286229,1271.5185,5291747173
10,93,10000000,117.9618,4605097522,593.7158,5077286229,1263.6313,5291747173
10,94,10000000,114.9359,4605097522,594.8848,5077286229,1258.5495,5291747173
10,95,10000000,118.0739,4605097522,601.4089,5077286229,1267.5519,5291747173
10,96,10000000,118.1666,4605097522,594.2877,5077286229,1262.9655,5291747173
10,97,10000000,120.4347,4605097522,605.7771,5077286229,1268.4297,5291747173
10,98,10000000,116.4223,4605097522,592.302,5077286229,1272.2072,5291747173
10,99,10000000,115.8057,4605097522,590.8208,5077286229,1263.525,5291747173
11,0,10000000,119.2821,10230345169,591.3193,10223822788,1265.609,10184378386
11,1,10000000,122.2419,10230345169,595.3605,10223822788,1264.1466,10184378386
11,2,10000000,120.8431,10230345169,596.393,10223822788,1261.2575,10184378386
11,3,10000000,117.9106,10230345169,595.3245,10223822788,1266.5318,10184378386
11,4,10000000,121.3993,10230345169,589.5076,10223822788,1262.9229,10184378386
11,5,10000000,120.4123,10230345169,596.4039,10223822788,1260.3455,10184378386
11,6,10000000,116.4587,10230345169,593.8976,10223822788,1256.7953,10184378386
11,7,10000000,116.6498,10230345169,586.7562,10223822788,1254.2198,10184378386
11,8,10000000,120.4886,10230345169,595.7123,10223822788,1257.1381,10184378386
11,9,10000000,120.3924,10230345169,591.7994,10223822788,1263.8583,10184378386
11,10,10000000,118.4338,10230345169,590.8089,10223822788,1270.5706,10184378386
11,11,10000000,118.1806,10230345169,598.2009,10223822788,1263.9083,10184378386
11,12,10000000,118.6014,10230345169,599.5001,10223822788,1267.9199,10184378386
11,13,10000000,123.4186,10230345169,593.8577,10223822788,1271.1611,10184378386
11,14,10000000,117.8418,10230345169,590.8253,10223822788,1263.9656,10184378386
11,15,10000000,118.6996,10230345169,592.5507,10223822788,1262.5967,10184378386
11,16,10000000,124.445,10230345169,594.7802,10223822788,1277.1806,10184378386
11,17,10000000,114.8026,10230345169,604.9088,10223822788,1262.3463,10184378386
11,18,10000000,119.845,10230345169,589.4948,10223822788,1272.0903,10184378386
11,19,10000000,117.3676,10230345169,597.8542,10223822788,1268.6563,10184378386
11,20,10000000,118.6396,10230345169,600.4336,10223822788,1272.7589,10184378386
11,21,10000000,116.1183,10230345169,593.3472,10223822788,1255.3602,10184378386
11,22,10000000,122.2495,10230345169,589.4706,10223822788,1258.8831,10184378386
11,23,10000000,118.8208,10230345169,593.5559,10223822788,1255.9888,10184378386
11,24,10000000,116.6348,10230345169,592.9741,10223822788,1254.6852,10184378386
11,25,10000000,116.7958,10230345169,594.1995,10223822788,1267.3766,10184378386
11,26,10000000,114.933,10230345169,595.359,10223822788,1259.6779,10184378386
11,27,10000000,114.3666,10230345169,592.4072,10223822788,1258.066,10184378386
11,28,10000000,114.2099,10230345169,593.259,10223822788,1262.888,10184378386
11,29,10000000,119.0389,10230345169,596.0903,10223822788,1263.3965,10184378386
11,30,10000000,115.2442,10230345169,592.0673,10223822788,1253.5558,10184378386
11,31,10000000,115.2317,10230345169,593.4451,10223822788,1262.035,10184378386
11,32,10000000,121.6985,10230345169,587.9029,10223822788,1260.1102,10184378386
11,33,10000000,119.9176,10230345169,591.3721,10223822788,1255.9597,10184378386
11,34,10000000,118.364,10230345169,592.8573,10223822788,1255.1126,10184378386
11,35,10000000,115.2163,10230345169,592.4532,10223822788,1257.9409,10184378386
11,36,10000000,117.2774,10230345169,587.9811,10223822788,1256.5978,10184378386
11,37,10000000,117.0869,10230345169,587.9901,10223822788,1257.1566,10184378386
11,38,10000000,123.9717,10230345169,590.9623,10223822788,1257.2786,10184378386
11,39,10000000,117.6136,10230345169,588.9096,10223822788,1257.0348,10184378386
11,40,10000000,116.4354,10230345169,588.8362,10223822788,1264.6273,10184378386
11,41,10000000,118.0829,10230345169,586.8903,10223822788,1256.4591,10184378386
11,42,10000000,116.5889,10230345169,587.2499,10223822788,1255.6526,10184378386
11,43,10000000,117.3208,10230345169,587.9839,10223822788,1254.7621,10184378386
11,44,10000000,119.0472,10230345169,588.0809,10223822788,1253.1124,10184378386
11,45,10000000,116.0466,10230345169,592.6944,10223822788,1260.9653,10184378386
11,46,10000000,119.573,10230345169,593.3268,10223822788,1254.4269,10184378386
11,47,10000000,117.9103,10230345169,591.2766,10223822788,1265.4565,10184378386
11,48,10000000,115.5722,10230345169,590.5273,10223822788,1256.9286,10184378386
11,49,10000000,117.3706,10230345169,599.3355,10223822788,1256.3272,10184378386
11,50,10000000,118.2852,10230345169,594.5911,10223822788,1256.9951,10184378386
11,51,10000000,117.7142,10230345169,591.7257,10223822788,1259.1628,10184378386
11,52,10000000,120.5447,10230345169,591.142,10223822788,1257.7992,10184378386
11,53,10000000,117.7241,10230345169,590.0066,10223822788,1258.1448,10184378386
11,54,10000000,116.022,10230345169,588.8264,10223822788,1256.2658,10184378386
11,55,10000000,118.8782,10230345169,596.1433,10223822788,1254.701,10184378386
11,56,10000000,122.6152,10230345169,597.9358,10223822788,1265.1529,10184378386
11,57,10000000,123.3785,10230345169,590.3875,10223822788,1262.1862,10184378386
11,58,10000000,115.9142,10230345169,595.3626,10223822788,1256.894,10184378386
11,59,10000000,117.2549,10230345169,589.7837,10223822788,1255.5572,10184378386
11,60,10000000,115.4718,10230345169,591.7622,10223822788,1262.1373,10184378386
11,61,10000000,118.7159,10230345169,592.1325,10223822788,1255.0094,10184378386
11,62,10000000,115.8744,10230345169,590.822,10223822788,1262.2299,10184378386
11,63,10000000,119.5377,10230345169,588.1184,10223822788,1255.9348,10184378386
11,64,10000000,119.1555,10230345169,596.6506,10223822788,1255.1423,10184378386
11,65,10000000,118.05,10230345169,590.3679,10223822788,1262.2249,10184378386
11,66,10000000,115.7595,10230345169,592.113,10223822788,1256.4288,10184378386
11,67,10000000,116.5761,10230345169,593.0438,10223822788,1256.3963,10184378386
11,68,10000000,119.1379,10230345169,596.5299,10223822788,1258.7123,10184378386
11,69,10000000,118.2394,10230345169,594.7721,10223822788,1266.18,10184378386
11,70,10000000,116.4001,10230345169,599.8935,10223822788,1255.6833,10184378386
11,71,10000000,117.2639,10230345169,599.1955,10223822788,1255.777,10184378386
11,72,10000000,120.4533,10230345169,595.0586,10223822788,1264.3092,10184378386
11,73,10000000,118.513,10230345169,602.4699,10223822788,1259.5056,10184378386
11,74,10000000,115.6447,10230345169,597.8811,10223822788,1258.3304,10184378386
11,75,10000000,117.3907,10230345169,589.5246,10223822788,1258.8718,10184378386
11,76,10000000,116.464,10230345169,588.2886,10223822788,1255.2566,10184378386
11,77,10000000,116.8687,10230345169,596.27,10223822788,1264.6688,10184378386
11,78,10000000,117.5966,10230345169,591.5886,10223822788,1260.4388,10184378386
11,79,10000000,118.7779,10230345169,592.5548,10223822788,1257.3618,10184378386
11,80,10000000,119.4032,10230345169,596.7662,10223822788,1264.2533,10184378386
11,81,10000000,120.0319,10230345169,593.7687,10223822788,1268.3153,10184378386
11,82,10000000,119.3415,10230345169,592.4136,10223822788,1268.2801,10184378386
11,83,10000000,116.0851,10230345169,591.236,10223822788,1257.1745,10184378386
11,84,10000000,116.5191,10230345169,592.7202,10223822788,1262.1333,10184378386
11,85,10000000,115.0116,10230345169,590.2552,10223822788,1255.2301,10184378386
11,86,10000000,116.1531,10230345169,588.8268,10223822788,1254.1405,10184378386
11,87,10000000,117.5119,10230345169,593.1262,10223822788,1265.5136,10184378386
11,88,10000000,120.4229,10230345169,590.3802,10223822788,1264.0723,10184378386
11,89,10000000,122.0457,10230345169,592.1614,10223822788,1262.4765,10184378386
11,90,10000000,119.4735,10230345169,589.8757,10223822788,1258.1218,10184378386
11,91,10000000,117.192,10230345169,589.8766,10223822788,1257.393,10184378386
11,92,10000000,122.3924,10230345169,594.4298,10223822788,1256.0609,10184378386
11,93,10000000,118.9382,10230345169,600.5259,10223822788,1254.773,10184378386
11,94,10000000,117.6804,10230345169,591.9713,10223822788,1265,10184378386
11,95,10000000,119.2605,10230345169,596.4061,10223822788,1253.9242,10184378386
11,96,10000000,119.0593,10230345169,592.0154,10223822788,1255.8477,10184378386
11,97,10000000,119.534,10230345169,589.1797,10223822788,1253.8212,10184378386
11,98,10000000,120.2503,10230345169,589.1048,10223822788,1252.9846,10184378386
11,99,10000000,116.2892,10230345169,593.6967,10223822788,1255.9762,10184378386
12,0,10000000,118.0575,20479990295,588.0148,20498286148,1260.9017,20682929919
12,1,10000000,114.9611,20479990295,591.0172,20498286148,1255.2392,20682929919
12,2,10000000,118.3511,20479990295,588.2777,20498286148,1255.1482,20682929919
12,3,10000000,126.6525,20479990295,588.69,20498286148,1258.1588,20682929919
12,4,10000000,116.4898,20479990295,589.736,20498286148,1260.3146,20682929919
12,5,10000000,117.2012,20479990295,594.9256,20498286148,1257.2542,20682929919
12,6,10000000,116.297,20479990295,590.3584,20498286148,1256.9675,20682929919
12,7,10000000,116.8123,20479990295,592.9076,20498286148,1257.7416,20682929919
12,8,10000000,117.2746,20479990295,589.7627,20498286148,1258.6933,20682929919
12,9,10000000,115.6566,20479990295,586.9799,20498286148,1255.1527,20682929919
12,10,10000000,116.5234,20479990295,590.431,20498286148,1255.8189,20682929919
12,11,10000000,119.8581,20479990295,591.2645,20498286148,1256.8777,20682929919
12,12,10000000,119.5457,20479990295,590.8455,20498286148,1255.811,20682929919
12,13,10000000,116.0727,20479990295,592.0069,20498286148,1256.2882,20682929919
12,14,10000000,118.2158,20479990295,589.8052,20498286148,1255.1353,20682929919
12,15,10000000,118.046,20479990295,588.8165,20498286148,1253.4224,20682929919
12,16,10000000,115.3341,20479990295,593.5091,20498286148,1254.8813,20682929919
12,17,10000000,118.0235,20479990295,594.7167,20498286148,1252.2155,20682929919
12,18,10000000,116.9462,20479990295,590.6483,20498286148,1256.416,20682929919
12,19,10000000,121.5476,20479990295,590.1048,20498286148,1256.1465,20682929919
12,20,10000000,118.831,20479990295,596.8839,20498286148,1254.8481,20682929919
12,21,10000000,115.9465,20479990295,590.946,20498286148,1257.2805,20682929919
12,22,10000000,118.3757,20479990295,588.8953,20498286148,1258.437,20682929919
12,23,10000000,119.2537,20479990295,597.54,20498286148,1264.1187,20682929919
12,24,10000000,117.5308,20479990295,596.5386,20498286148,1258.6637,20682929919
12,25,10000000,119.0217,20479990295,588.4904,20498286148,1264.3937,20682929919
12,26,10000000,117.3166,20479990295,593.0975,20498286148,1255.2818,20682929919
12,27,10000000,113.8155,20479990295,592.373,20498286148,1258.6492,20682929919
12,28,10000000,119.4419,20479990295,587.8412,20498286148,1258.9781,20682929919
12,29,10000000,115.9279,20479990295,590.2559,20498286148,1261.1525,20682929919
12,30,10000000,116.3829,20479990295,593.1531,20498286148,1265.6365,20682929919
12,31,10000000,115.2338,20479990295,589.1094,20498286148,1279.0426,20682929919
12,32,10000000,117.1722,20479990295,589.8914,20498286148,1262.0957,20682929919
12,33,10000000,118.7125,20479990295,591.5158,20498286148,1258.389,20682929919
12,34,10000000,117.4351,20479990295,589.572,20498286148,1262.3874,20682929919
12,35,10000000,117.7203,20479990295,600.6804,20498286148,1260.8259,20682929919
12,36,10000000,115.4059,20479990295,598.276,20498286148,1258.9838,20682929919
12,37,10000000,120.6091,20479990295,597.9826,20498286148,1270.2314,20682929919
12,38,10000000,115.0786,20479990295,594.515,20498286148,1256.7366,20682929919
12,39,10000000,118.6052,20479990295,601.9666,20498286148,1271.5802,20682929919
12,40,10000000,121.9498,20479990295,593.7391,20498286148,1263.0883,20682929919
12,41,10000000,116.1791,20479990295,594.7218,20498286148,1264.927,20682929919
12,42,10000000,118.2315,20479990295,596.7319,20498286148,1270.8601,20682929919
12,43,10000000,118.378,20479990295,591.7103,20498286148,1258.2794,20682929919
12,44,10000000,115.6912,20479990295,591.3068,20498286148,1281.0548,20682929919
12,45,10000000,119.013,20479990295,591.7916,20498286148,1256.5437,20682929919
12,46,10000000,116.487,20479990295,593.2388,20498286148,1258.3826,20682929919
12,47,10000000,114.3552,20479990295,591.4359,20498286148,1272.2894,20682929919
12,48,10000000,114.7172,20479990295,594.1694,20498286148,1261.3108,20682929919
12,49,10000000,115.9677,20479990295,592.0751,20498286148,1259.0372,20682929919
12,50,10000000,121.3816,20479990295,595.4059,20498286148,1260.7017,20682929919
12,51,10000000,119.5396,20479990295,590.6495,20498286148,1264.908,20682929919
12,52,10000000,119.8395,20479990295,589.8584,20498286148,1261.8624,20682929919
12,53,10000000,116.0994,20479990295,589.4655,20498286148,1260.6111,20682929919
12,54,10000000,116.4138,20479990295,591.5542,20498286148,1271.1938,20682929919
12,55,10000000,121.6686,20479990295,593.5359,20498286148,1264.2247,20682929919
12,56,10000000,118.9623,20479990295,589.3722,20498286148,1258.1377,20682929919
12,57,10000000,117.4717,20479990295,587.2402,20498286148,1266.167,20682929919
12,58,10000000,116.6275,20479990295,588.576,20498286148,1254.6429,20682929919
12,59,10000000,116.588,20479990295,587.0236,20498286148,1254.5603,20682929919
12,60,10000000,115.9194,20479990295,587.9583,20498286148,1253.2945,20682929919
12,61,10000000,119.8193,20479990295,587.3243,20498286148,1258.0186,20682929919
12,62,10000000,117.2056,20479990295,599.9319,20498286148,1255.9924,20682929919
12,63,10000000,115.8295,20479990295,588.6088,20498286148,1253.3093,20682929919
12,64,10000000,117.6163,20479990295,595.1162,20498286148,1257.4711,20682929919
12,65,10000000,119.4514,20479990295,590.3779,20498286148,1255.3439,20682929919
12,66,10000000,118.8821,20479990295,588.9688,20498286148,1254.7262,20682929919
12,67,10000000,116.3937,20479990295,590.8797,20498286148,1252.9478,20682929919
12,68,10000000,119.6664,20479990295,595.1164,20498286148,1255.4701,20682929919
12,69,10000000,120.7966,20479990295,595.4812,20498286148,1253.2646,20682929919
12,70,10000000,116.8837,20479990295,590.6301,20498286148,1254.5807,20682929919
12,71,10000000,117.0012,20479990295,596.9269,20498286148,1255.2444,20682929919
12,72,10000000,122.035,20479990295,589.7442,20498286148,1253.8102,20682929919
12,73,10000000,118.3416,20479990295,590.1874,20498286148,1257.5934,20682929919
12,74,10000000,119.1037,20479990295,594.6947,20498286148,1257.1791,20682929919
12,75,10000000,118.2994,20479990295,601.6267,20498286148,1258.4302,20682929919
12,76,10000000,117.1578,20479990295,596.4974,20498286148,1261.727,20682929919
12,77,10000000,117.5425,20479990295,593.4545,20498286148,1256.61,20682929919
12,78,10000000,116.2194,20479990295,593.0946,20498286148,1256.7204,20682929919
12,79,10000000,116.9855,20479990295,593.3685,20498286148,1256.4282,20682929919
12,80,10000000,115.3342,20479990295,592.7711,20498286148,1258.9167,20682929919
12,81,10000000,118.3864,20479990295,594.4093,20498286148,1263.356,20682929919
12,82,10000000,118.5757,20479990295,588.9091,20498286148,1258.0489,20682929919
12,83,10000000,118.683,20479990295,593.4464,20498286148,1253.2093,20682929919
12,84,10000000,117.1058,20479990295,589.7119,20498286148,1254.4663,20682929919
12,85,10000000,116.3496,20479990295,591.2997,20498286148,1263.6886,20682929919
12,86,10000000,116.4968,20479990295,595.9794,20498286148,1253.6531,20682929919
12,87,10000000,117.5166,20479990295,598.9424,20498286148,1255.8419,20682929919
12,88,10000000,118.1813,20479990295,596.3811,20498286148,1257.645,20682929919
12,89,10000000,118.9569,20479990295,592.4427,20498286148,1254.4563,20682929919
12,90,10000000,119.3686,20479990295,602.7809,20498286148,1261.7602,20682929919
12,91,10000000,118.0567,20479990295,595.8289,20498286148,1256.3479,20682929919
12,92,10000000,117.1991,20479990295,594.3455,20498286148,1256.0018,20682929919
12,93,10000000,115.6301,20479990295,589.0699,20498286148,1256.6669,20682929919
12,94,10000000,117.32,20479990295,590.0005,20498286148,1258.6371,20682929919
12,95,10000000,118.5576,20479990295,587.0333,20498286148,1258.7629,20682929919
12,96,10000000,116.3662,20479990295,593.7961,20498286148,1254.9795,20682929919
12,97,10000000,116.2967,20479990295,592.9204,20498286148,1259.4421,20682929919
12,98,10000000,117.4376,20479990295,601.7684,20498286148,1260.6025,20682929919
12,99,10000000,122.4618,20479990295,587.7801,20498286148,1254.6583,20682929919
13,0,10000000,117.3488,40955975808,592.5135,40959038815,1262.2482,40866527306
13,1,10000000,118.9218,40955975808,591.543,40959038815,1261.0767,40866527306
13,2,10000000,118.1092,40955975808,590.3477,40959038815,1262.8442,40866527306
13,3,10000000,117.402,40955975808,597.3058,40959038815,1256.2923,40866527306
13,4,10000000,116.6803,40955975808,597.3856,40959038815,1261.4893,40866527306
13,5,10000000,120.7528,40955975808,594.0633,40959038815,1258.8994,40866527306
13,6,10000000,119.4855,40955975808,593.5184,40959038815,1269.7404,40866527306
13,7,10000000,116.2255,40955975808,596.35,40959038815,1257.4722,40866527306
13,8,10000000,121.4675,40955975808,590.7401,40959038815,1258.9779,40866527306
13,9,10000000,118.0151,40955975808,591.2718,40959038815,1257.6605,40866527306
13,10,10000000,114.9726,40955975808,594.1452,40959038815,1260.852,40866527306
13,11,10000000,116.1318,40955975808,591.3638,40959038815,1264.2569,40866527306
13,12,10000000,117.2127,40955975808,597.5112,40959038815,1257.436,40866527306
13,13,10000000,117.7387,40955975808,591.6492,40959038815,1259.475,40866527306
13,14,10000000,117.8552,40955975808,597.0195,40959038815,1255.9028,40866527306
13,15,10000000,120.42,40955975808,598.3815,40959038815,1266.2276,40866527306
13,16,10000000,123.2188,40955975808,596.2682,40959038815,1263.0405,40866527306
13,17,10000000,115.2398,40955975808,590.7573,40959038815,1263.375,40866527306
13,18,10000000,116.6835,40955975808,591.8192,40959038815,1256.9593,40866527306
13,19,10000000,117.6418,40955975808,590.0262,40959038815,1260.5865,40866527306
13,20,10000000,117.1203,40955975808,590.9476,40959038815,1259.5336,40866527306
13,21,10000000,116.6501,40955975808,593.747,40959038815,1257.8232,40866527306
13,22,10000000,124.97,40955975808,590.6822,40959038815,1272.0678,40866527306
13,23,10000000,120.7433,40955975808,593.46,40959038815,1265.6179,40866527306
13,24,10000000,118.5452,40955975808,599.2528,40959038815,1262.7815,40866527306
13,25,10000000,119.387,40955975808,591.2224,40959038815,1259.7072,40866527306
13,26,10000000,117.2306,40955975808,599.528,40959038815,1269.2549,40866527306
13,27,10000000,116.7578,40955975808,591.3586,40959038815,1271.6152,40866527306
13,28,10000000,118.7212,40955975808,592.6033,40959038815,1262.4793,40866527306
13,29,10000000,118.5262,40955975808,591.608,40959038815,1257.4426,40866527306
13,30,10000000,115.2242,40955975808,589.3775,40959038815,1256.8214,40866527306
13,31,10000000,116.2389,40955975808,599.927,40959038815,1252.9327,40866527306
13,32,10000000,118.6051,40955975808,590.5408,40959038815,1254.0704,40866527306
13,33,10000000,121.0222,40955975808,587.7596,40959038815,1260.9196,40866527306
13,34,10000000,117.5273,40955975808,589.8658,40959038815,1257.0767,40866527306
13,35,10000000,116.1996,40955975808,591.5139,40959038815,1261.1813,40866527306
13,36,10000000,116.3018,40955975808,594.1755,40959038815,1253.4425,40866527306
13,37,10000000,119.2638,40955975808,592.1574,40959038815,1256.069,40866527306
13,38,10000000,117.989,40955975808,592.3539,40959038815,1256.4542,40866527306
13,39,10000000,118.2106,40955975808,594.0534,40959038815,1256.9812,40866527306
13,40,10000000,115.045,40955975808,593.817,40959038815,1261.4076,40866527306
13,41,10000000,121.009,40955975808,591.8201,40959038815,1258.9594,40866527306
13,42,10000000,122.1587,40955975808,594.2546,40959038815,1255.2267,40866527306
13,43,10000000,119.0166,40955975808,590.9067,40959038815,1255.6787,40866527306
13,44,10000000,116.8901,40955975808,592.2445,40959038815,1259.4455,40866527306
13,45,10000000,124.5483,40955975808,590.4195,40959038815,1261.6723,40866527306
13,46,10000000,120.2933,40955975808,587.3218,40959038815,1258.6891,40866527306
13,47,10000000,125.1484,40955975808,592.3129,40959038815,1257.1403,40866527306
13,48,10000000,121.4853,40955975808,592.4828,40959038815,1256.8628,40866527306
13,49,10000000,116.5357,40955975808,587.4506,40959038815,1262.352,40866527306
13,50,10000000,117.4665,40955975808,590.9143,40959038815,1256.1388,40866527306
13,51,10000000,123.6252,40955975808,594.2397,40959038815,1257.6661,40866527306
13,52,10000000,117.8079,40955975808,590.8972,40959038815,1274.7579,40866527306
13,53,10000000,117.4283,40955975808,589.2623,40959038815,1256.1035,40866527306
13,54,10000000,118.5551,40955975808,588.2019,40959038815,1257.7414,40866527306
13,55,10000000,118.411,40955975808,589.7429,40959038815,1262.3557,40866527306
13,56,10000000,121.1729,40955975808,597.1348,40959038815,1267.499,40866527306
13,57,10000000,126.9039,40955975808,598.8483,40959038815,1254.3102,40866527306
13,58,10000000,117.5818,40955975808,590.7037,40959038815,1257.0395,40866527306
13,59,10000000,119.2505,40955975808,594.9917,40959038815,1257.0507,40866527306
13,60,10000000,121.9387,40955975808,593.4227,40959038815,1258.9356,40866527306
13,61,10000000,120.4566,40955975808,597.2553,40959038815,1265.2861,40866527306
13,62,10000000,115.6197,40955975808,594.8105,40959038815,1260.5092,40866527306
13,63,10000000,120.3294,40955975808,592.2811,40959038815,1258.3177,40866527306
13,64,10000000,118.1533,40955975808,598.9306,40959038815,1255.9643,40866527306
13,65,10000000,118.2766,40955975808,592.668,40959038815,1254.7051,40866527306
13,66,10000000,118.8243,40955975808,592.9509,40959038815,1260.1456,40866527306
13,67,10000000,117.5168,40955975808,589.1104,40959038815,1258.9886,40866527306
13,68,10000000,118.0536,40955975808,592.5496,40959038815,1257.8216,40866527306
13,69,10000000,118.3978,40955975808,588.0579,40959038815,1254.7512,40866527306
13,70,10000000,114.5393,40955975808,587.4913,40959038815,1269.2622,40866527306
13,71,10000000,120.8458,40955975808,592.0022,40959038815,1255.4008,40866527306
13,72,10000000,120.2164,40955975808,589.6612,40959038815,1257.6119,40866527306
13,73,10000000,117.8652,40955975808,588.9526,40959038815,1253.3242,40866527306
13,74,10000000,118.0083,40955975808,589.113,40959038815,1269.1923,40866527306
13,75,10000000,118.8696,40955975808,597.3779,40959038815,1258.5241,40866527306
13,76,10000000,115.6136,40955975808,587.4249,40959038815,1257.8306,40866527306
13,77,10000000,118.5522,40955975808,588.0215,40959038815,1256.5136,40866527306
13,78,10000000,114.9002,40955975808,593.9424,40959038815,1259.2939,40866527306
13,79,10000000,117.4387,40955975808,592.1299,40959038815,1255.6945,40866527306
13,80,10000000,118.2813,40955975808,588.1588,40959038815,1255.6329,40866527306
13,81,10000000,124.0585,40955975808,593.3508,40959038815,1255.6337,40866527306
13,82,10000000,116.9039,40955975808,593.6974,40959038815,1253.507,40866527306
13,83,10000000,132.439,40955975808,593.9117,40959038815,1257.4441,40866527306
13,84,10000000,117.1108,40955975808,603.4027,40959038815,1255.1356,40866527306
13,85,10000000,115.6546,40955975808,588.0619,40959038815,1252.7732,40866527306
13,86,10000000,118.0808,40955975808,591.223,40959038815,1254.7506,40866527306
13,87,10000000,120.1705,40955975808,592.4391,40959038815,1258.8368,40866527306
13,88,10000000,120.433,40955975808,589.2549,40959038815,1254.7389,40866527306
13,89,10000000,117.3152,40955975808,590.7697,40959038815,1255.6605,40866527306
13,90,10000000,117.4953,40955975808,587.9793,40959038815,1254.6161,40866527306
13,91,10000000,117.0787,40955975808,586.4592,40959038815,1259.2747,40866527306
13,92,10000000,116.8482,40955975808,589.4995,40959038815,1257.966,40866527306
13,93,10000000,118.0423,40955975808,587.1317,40959038815,1255.5555,40866527306
13,94,10000000,118.8629,40955975808,592.7793,40959038815,1256.3239,40866527306
13,95,10000000,119.384,40955975808,588.7111,40959038815,1257.9116,40866527306
13,96,10000000,117.8769,40955975808,592.1741,40959038815,1266.9895,40866527306
13,97,10000000,119.9313,40955975808,591.0317,40959038815,1257.3271,40866527306
13,98,10000000,120.3777,40955975808,592.626,40959038815,1257.7751,40866527306
13,99,10000000,119.9804,40955975808,589.6539,40959038815,1254.7584,40866527306
14,0,10000000,115.7815,81961809832,587.268,81909867050,1257.2308,81673927258
14,1,10000000,119.6494,81961809832,594.5812,81909867050,1254.3207,81673927258
14,2,10000000,119.6276,81961809832,596.3089,81909867050,1256.233,81673927258
14,3,10000000,117.7375,81961809832,592.6526,81909867050,1254.6815,81673927258
14,4,10000000,117.9381,81961809832,591.8623,81909867050,1256.2687,81673927258
14,5,10000000,116.3714,81961809832,593.5585,81909867050,1252.6759,81673927258
14,6,10000000,118.9731,81961809832,599.0472,81909867050,1256.1109,81673927258
14,7,10000000,122.0355,81961809832,592.6293,81909867050,1256.3105,81673927258
14,8,10000000,118.2774,81961809832,588.9863,81909867050,1253.1236,81673927258
14,9,10000000,117.0566,81961809832,590.5851,81909867050,1255.4285,81673927258
14,10,10000000,121.9396,81961809832,598.7794,81909867050,1255.9602,81673927258
14,11,10000000,115.521,81961809832,593.2132,81909867050,1254.7956,81673927258
14,12,10000000,121.6537,81961809832,595.1586,81909867050,1257.8744,81673927258
14,13,10000000,119.1768,81961809832,595.7653,81909867050,1259.5839,81673927258
14,14,10000000,118.5049,81961809832,587.8293,81909867050,1261.1736,81673927258
14,15,10000000,116.8766,81961809832,589.0977,81909867050,1257.5925,81673927258
14,16,10000000,118.0837,81961809832,591.3758,81909867050,1256.5147,81673927258
14,17,10000000,120.1527,81961809832,594.7603,81909867050,1254.0083,81673927258
14,18,10000000,116.9968,81961809832,595.8372,81909867050,1256.6511,81673927258
14,19,10000000,116.044,81961809832,595.4996,81909867050,1256.912,81673927258
